ADN|ABERDEEN|114300|1|1|195|57310450|-2267208|600|EG
ADO|PUERTO DESEADO|210000|0|0|195|-47733333|-65909445|0|SA
ADQ|CIUDAD REAL|114300|1|1|195|38853872|-3970817|2165|LE
ADR|ADRAR|340000|0|0|195|27785278|-230278|0|DA
ADR|ADRAR TOUAT|112600|1|1|195|27817039|-205867|919|DA
ADS|ADDIS ABABA|112900|1|1|195|8975028|38799389|7625|HA
ADT|ATWOOD|365000|0|0|195|39838650|-101045053|0|K3
ADU|AUDUBON|266000|0|0|195|41690264|-94909984|0|K3
ADV|ABU DHABI|114250|1|1|195|24418964|54673245|109|OM
ADV|SVALBARD ADVENT|326000|0|0|195|78176808|16012508|0|EN
ADW|ANDREWS|113100|1|1|195|38807211|-76866250|260|K6
ADX|ANDRAITX|384000|0|0|195|39549442|2395856|0|LE
AE|AEROPARQUE JORGE NEWBURY BA|109500|0|1|195|-34556197|-58423192|66|SA
AE|ABECHE|114500|1|0|195|13845111|20845000|0|FT
AE|DUDLE|308000|0|0|195|35217372|-106712795|0|K2
AE|AALBORG|109900|0|1|195|57097278|9872742|19|EK
AEA|JONES|373000|0|0|195|36614556|-78053169|0|K6
AEA|ALGHERO|111650|1|1|195|40638167|8291778|101|LI
AEE|ANTLERS|391000|0|0|195|34191767|-95651914|0|K4
AEL|ALBERT LEA|109800|1|1|195|43681778|-93370750|1265|K3
AEN|JAEN|116800|1|0|195|-5595833|-78781389|0|SP
AES|NABESNA|390000|0|0|195|62965778|-141888306|0|PA
AEX|ALEXANDRIA|116100|1|1|195|31256728|-92500975|80|K4
AEY|WAVERLY|329000|0|0|195|36116172|-87741292|0|K7
AF|BRISBANE ARCHERFD.|419000|0|0|195|-27570278|153016111|0|YB
AF|SOUTH CENTRAL USA|201000|0|0|195|31951067|-102225556|0|K4
AFE|KAKE|223000|0|0|195|56963917|-133911889|0|PA
AFE|KAKE|114400|0|1|195|56963917|-133911889|170|PA
AFI|AFFLIGEM|114900|1|1|195|50907778|4138889|284|EB
AFK|NEBRASKA CITY|347000|0|0|195|40605556|-95860834|0|K3
AFO|AFIENOU|393000|0|0|195|5408333|-2916667|0|DI
AFP|ANSON COUNTY|304000|0|0|195|35023981|-80082997|0|K7
AFS|AFONSOS|270000|0|0|195|-22866667|-43366667|0|SB
AFT|PENO BOTTOMS|311000|0|0|195|35322758|-94474186|0|K4
AG|SEMBAWANG|325000|0|0|195|1423333|103823333|0|WS
AG|ABUJA|321000|0|0|195|9029444|7273333|0|DN
AG|AGRA|249500|0|0|195|27156667|77978334|0|VI
AG|NANJING|248000|0|0|195|31961584|118752361|0|ZS
AG|BUSHE|233000|0|0|195|33286950|-81946884|0|K7
AG|ALGIERS ILS DME RWY 23|110300|0|1|195|36710150|3249167|82|DA
AG|AGOY|381000|0|0|195|44133333|39033333|0|UR
AG|AGEN|400000|0|0|195|44150694|673722|0|LF
AG|AGEN LA GARENNE|110350|0|1|195|44171697|596817|235|LF
AGA|AGADIR|391000|0|0|195|30386945|-9577222|0|GM
AGB|SHANGRI-LA|272000|0|0|195|36577575|-94860231|0|K4
AGB|AUGSBURG|318000|0|0|195|48424297|10933095|0|ED
AGC|ALLEGHENY|110000|1|1|195|40278653|-80040858|1290|K6
AGD|ALTENBURG NOPITZ|115300|0|1|195|50982689|12512283|624|ED
AGG|AGALEGA|429000|0|0|195|-10366667|56600000|0|FI
AGG|LEGUAS|245000|0|0|195|26334445|-99537833|0|MM
AGG|AGRA|112000|1|1|195|27150750|77947528|100|VI
AGH|ARDYTH|405000|0|0|195|27642367|-99458145|0|K4
AGH|NEA ANGHIALOS|110400|1|1|195|39217222|22792500|82|LG
AGI|ARAGUAINA|205000|0|0|195|-7233611|-48242778|0|SB
AGJ|GOOCH SPRINGS|112500|1|1|195|31185503|-98141864|1290|K4
AGN|ALAGOINHAS|310000|0|0|195|-12152667|-38389500|0|SB
AGN|AGEN-GAUDONVILLE|114800|1|1|195|43888028|872861|895|LF
AGO|ANGOULEME|404000|0|0|195|45710722|426889|0|LF
AGR|AGRINON|115100|0|1|195|38604445|21359167|100|LG
AGU|MONTEGUDO|305000|0|0|195|-19822667|-63961917|0|SL
AGU|AGUASCALIENTES|113600|1|1|195|21711400|-102319047|6112|MM
AGV|AGGENEYS|116700|1|0|195|-29481111|18562500|0|FA
AGV|OSWALDO GUEVARAMUJICA-ACARIGUA|225000|0|0|195|9550500|-69232222|0|SV
AGV|ACARIGUA|113400|1|1|195|9552083|-69237917|751|SV
AGZ|WAGNER|392000|0|0|195|43062492|-98292297|0|K3
AGZ|AYAGUZ|113600|1|0|195|47931111|80449722|0|UA
