this is the flight recordings. all parameters divided by TABs 
time 	ralt 	balt 	baro 	V/S 	IAS 	G-load 	Weight 	aileron 	elevator 	rudder 	roll 	pitch 	course 	flaps 	commands 	

08:34:52	337.6	326.3	735	-0.6	295.7	1	13139	0	1.1	0	-0.2	3.5	74.5	0	
08:34:53	336.7	325.7	735	-0.6	295.8	1	13139	0	1.1	0	-0.2	3.5	74.5	0	
08:34:54	328	325.2	735	-0.5	295.9	1	13138	0	1.1	0	-0.1	3.6	74.5	0	
08:34:55	322.1	324.7	735	-0.5	296	1	13138	0	1.1	0	-0.1	3.6	74.5	0	
08:34:56	310.7	324.2	735	-0.5	296.1	1	13138	0	1.1	0	-0.1	3.6	74.5	0	
08:34:57	301.7	323.7	735	-0.4	296.2	1	13138	0	1.1	0	-0.1	3.6	74.5	0	
08:34:58	298.4	323.3	735	-0.4	296.3	1	13137	0	1	0	-0.1	3.6	74.5	0	
08:34:59	295.7	322.9	735	-0.4	296.3	1	13137	0	1	0	0	3.6	74.5	0	
08:35:00	289.8	322.6	735	-0.3	296.3	1	13137	0	1	0	0	3.7	74.5	0	
08:35:01	282.1	322.2	735	-0.3	296.4	1	13136	0	1	0	0	3.7	74.5	0	
08:35:02	272.5	321.9	735	-0.3	296.4	1	13136	0	1	0	0	3.7	74.5	0	
08:35:03	263.2	321.6	735	-0.3	296.4	1	13136	0	1	0	0	3.7	74.5	0	
08:35:04	260.1	321.4	735	-0.2	296.4	1	13136	0	1	0.1	0	3.7	74.5	0	
08:35:05	257	321.1	735	-0.2	296.4	1	13135	0	1	0.1	0	3.7	74.5	0	
08:35:06	252.9	320.9	735	-0.2	296.3	1	13135	0	1	0.1	0	3.8	74.5	0	
08:35:07	256	320.7	735	-0.2	296.3	1	13135	0	1	0.2	0	3.8	74.5	0	
08:35:08	260.8	320.6	735	-0.2	296.3	1	13134	0	1	0.3	0	3.8	74.6	0	
08:35:09	262.1	320.4	735	-0.1	296.2	1	13134	0	1	0.2	0	3.8	74.6	0	
08:35:10	262.7	320.3	735	-0.1	296.1	1	13134	0	1	0.1	-0.1	3.8	74.6	0	
08:35:11	264.3	320.1	735	-0.1	296.1	1	13134	0	1.1	-0.1	-0.2	3.8	74.5	0	
08:35:12	268.2	320	735	-0.1	296	1	13133	0	1.1	0	-0.2	3.9	74.5	0	
08:35:13	270.9	320	735	-0.1	295.9	1	13133	0	1.1	0	-0.1	3.9	74.5	0	
08:35:14	273.3	319.9	735	0	295.8	1	13133	0	1.1	0	-0.1	3.9	74.5	0	
08:35:15	275.6	319.9	735	0	295.6	1	13132	0	1.1	0	-0.1	4	74.4	0	
08:35:16	276.4	319.9	735	0	295.5	1	13132	0	1.1	0	0	4	74.4	0	
08:35:17	277.9	320	735	0.1	295.3	1	13132	0	1.1	0	0	4	74.4	0	
08:35:18	279.7	320.1	735	0.1	295.2	1	13132	0	1.1	0	0	4	74.4	0	
08:35:19	285.6	320.1	735	0.1	295	0.99	13131	0	1.1	0	0	4	74.4	0	
08:35:20	288.8	320.2	735	0.1	294.9	0.99	13131	0	1.1	0	0	3.9	74.4	0	
08:35:21	291.8	320.2	735	0	294.8	0.99	13131	0	1.1	0	0	3.9	74.4	0	
08:35:22	293.9	320.3	735	0	294.7	0.99	13130	0	1.1	0	0	3.9	74.4	0	
08:35:23	291.1	320.2	735	0	294.5	1	13130	0	1.1	0	0	3.9	74.5	0	
08:35:24	288.1	320.2	735	-0.1	294.5	1	13130	0	1.1	0	0	3.9	74.5	0	
08:35:25	285.5	320.1	735	-0.1	294.4	1	13130	0	1.1	0	0	3.9	74.5	0	
08:35:26	282.9	320	735	-0.1	294.3	1	13129	0	1.1	0	0	4	74.5	0	
08:35:27	280.4	320	735	0	294.2	1	13129	0	1.2	0.1	0	4	74.5	0	
08:35:28	280.9	320	735	0	294.1	1	13129	0	1.2	0.1	0	4	74.5	0	
08:35:29	281.5	320	735	0	294	1	13128	0	1.1	0.1	0	4	74.5	0	
08:35:30	281.8	320	735	0.1	293.8	1	13128	0	1.1	0.2	0	4	74.6	0	
08:35:31	282	320.1	735	0.1	293.7	1	13128	0	1.1	0.3	0	4	74.6	0	
08:35:32	283.5	320.2	735	0.1	293.5	1	13128	0	1.1	0.2	-0.1	4	74.6	0	
08:35:33	287.6	320.2	735	0.1	293.4	0.99	13127	0	1.1	0	-0.1	4	74.6	0	
08:35:34	291.9	320.3	735	0	293.3	0.99	13127	0	1.1	0	-0.2	4	74.5	0	
08:35:35	296	320.3	735	0	293.2	0.99	13127	0	1.2	0	-0.2	4	74.5	0	
08:35:36	299.8	320.3	735	0	293.1	1	13126	0	1.2	0	-0.1	3.9	74.5	0	
08:35:37	302.2	320.2	735	-0.1	293	1	13126	0	1.2	0	-0.1	4	74.5	0	
08:35:38	304.7	320.1	735	-0.1	292.9	1	13126	0	1.2	0	-0.1	4	74.4	0	
08:35:39	304.5	320	735	-0.1	292.8	1	13126	0	1.2	0	0	4	74.4	0	
08:35:40	302.6	320	735	0	292.7	1	13125	0	1.2	0	0	4	74.4	0	
08:35:41	299.6	319.9	735	0	292.6	1	13125	0	1.2	0	0	4.1	74.4	0	
08:35:42	295.2	319.9	735	0	292.5	1	13125	0	1.2	0	0	4.1	74.4	0	
08:35:43	290.7	320	735	0.1	292.4	1	13125	0	1.2	0	0	4.1	74.4	0	
08:35:44	287.3	320	735	0.1	292.3	1	13124	0	1.2	0	0	4.1	74.4	0	
08:35:45	288.8	320.1	735	0.1	292.1	0.99	13124	1.7	0.9	0.1	1	4.2	74.4	0	
08:35:46	289.1	320.2	735	0	292	1	13124	1.8	0.9	-0.3	3.6	4.2	74.6	0	
08:35:47	288.5	320.2	735	0	291.8	1	13123	1.3	1.1	-0.2	5.8	4.2	75.2	0	
08:35:48	289.6	320.3	735	0	291.7	1.01	13123	0.8	1.3	0.1	7.4	4.2	76.3	0	
08:35:49	291.9	320.3	735	0.1	291.6	1.02	13123	0.3	1.4	0.6	8.6	4.3	77.5	0	
08:35:50	294.3	320.4	735	0.2	291.4	1.02	13123	0	1.5	0.9	9.3	4.4	78.9	0	
08:35:51	300.4	320.6	735	0.3	291.1	1.02	13122	0	1.4	1.1	9.8	4.4	80.2	0	
08:35:52	309.7	321	735	0.4	290.9	1.02	13122	0	1.4	1	10	4.4	81.5	0	
08:35:53	313.7	321.4	735	0.4	290.6	1.01	13122	0	1.4	0.7	10	4.4	82.7	0	
08:35:54	318.4	321.8	735	0.4	290.2	1.01	13121	0	1.4	0.4	10	4.4	83.8	0	
08:35:55	320.2	322.2	735	0.4	290	1.01	13121	0	1.4	0.1	10	4.4	84.9	0	
08:35:56	321.7	322.6	735	0.3	289.7	1	13121	0	1.4	0	10.1	4.4	86.1	0	
08:35:57	323.1	322.9	735	0.3	289.4	1	13121	0	1.4	0	10.1	4.3	87.3	0	
08:35:58	318.8	323.1	735	0.2	289.2	1.01	13120	0	1.4	0	10.2	4.3	88.5	0	
08:35:59	314.3	323.3	735	0.1	289.1	1.01	13120	0	1.4	0.2	10.2	4.2	89.8	0	
08:36:00	311.4	323.3	735	0.1	288.9	1.01	13120	0	1.4	0.3	10.3	4.2	91.2	0	
08:36:01	313.6	323.4	735	0	288.8	1.01	13119	0	1.4	0.4	10.3	4.1	92.5	0	
08:36:02	315.8	323.3	735	-0.1	288.7	1.01	13119	0	1.5	0.5	10.3	4.1	93.8	0	
08:36:03	316.6	323.2	735	-0.1	288.6	1.01	13119	0	1.5	0.5	10.3	4.1	95.1	0	
08:36:04	315.1	323.1	735	-0.2	288.6	1.01	13119	0	1.5	0.6	10.3	4.1	96.4	0	
08:36:05	316	322.9	735	-0.2	288.5	1.02	13118	0	1.1	0.5	8.9	4.2	97.7	0	
08:36:06	320.2	322.7	735	-0.2	288.5	1.01	13118	0	0.9	0.7	6.1	4.2	98.7	0	
08:36:08	323	322.5	735	-0.1	288.5	0.99	13118	0	1	0.5	3.8	4.1	99.1	0	
08:36:09	323.2	322.4	735	-0.2	288.5	0.98	13117	0	1.1	-0.1	2	3.9	99.2	0	
08:36:10	326.3	322.1	735	-0.3	288.6	0.98	13117	0	1.2	-0.6	0.7	3.8	99	0	
08:36:11	329.4	321.7	735	-0.5	288.9	0.99	13117	0	1.3	-0.9	0	3.7	98.8	0	
08:36:12	332.6	321.2	735	-0.6	289.3	0.99	13116	0.2	1.4	-0.9	-0.3	3.7	98.6	0	
08:36:13	333	320.6	735	-0.6	290	1	13116	0.2	1.3	-0.7	-0.4	3.7	98.6	0	
08:36:14	333.2	319.9	735	-0.6	290.7	1	13116	0.1	1.3	-0.3	-0.4	3.7	98.6	0	
08:36:15	335.3	319.3	735	-0.6	291.4	1	13116	0	1.3	0	-0.4	3.7	98.7	0	
08:36:16	338.6	318.7	735	-0.5	292.1	1	13115	0	1.3	0.3	-0.4	3.8	98.8	0	
08:36:17	341.8	318.3	735	-0.4	292.8	1.01	13115	0	1.2	0.5	-0.4	3.8	98.8	0	
08:36:18	343.2	317.9	735	-0.3	293.5	1.01	13115	0	1.2	0.4	-0.5	3.8	98.8	0	
08:36:19	344.7	317.5	735	-0.3	294.1	1.01	13114	0	1.2	0.3	-0.6	3.9	98.7	0	
08:36:20	346.2	317.3	735	-0.2	294.7	1.01	13114	0	1.2	0	-0.7	3.9	98.6	0	
08:36:21	349.2	317.2	735	-0.1	295.2	1.01	13114	0.1	1.2	-0.2	-0.8	4	98.4	0	
08:36:22	350.1	317.2	735	0	295.6	1.01	13113	0.1	1.1	-0.2	-0.7	4	98.3	0	
08:36:23	351.2	317.3	735	0.1	296.1	1	13113	0.1	1.1	-0.2	-0.6	4	98.2	0	
08:36:24	350	317.4	735	0.2	296.5	1	13113	0.1	1	-0.2	-0.5	4	98.1	0	
08:36:25	348.6	317.6	735	0.2	296.9	1	13112	0.1	1	-0.1	-0.4	4	98.1	0	
08:36:26	347.7	317.9	735	0.3	297.3	1	13112	0	1	0	-0.3	4	98.1	0	
08:36:27	344.4	318.1	735	0.3	297.6	1	13112	0	1	0.1	-0.3	4	98.1	0	
08:36:28	336.8	307.4	733	0.3	298	1	13112	0	1	0.1	-0.3	4	98.1	0	
08:36:29	330.4	298.2	733	0.3	298.3	1	13111	0	1	0.2	-0.3	3.9	98.1	0	
08:36:30	324.8	297.2	733	0.3	298.7	1	13111	0	0.9	0.3	-0.3	3.9	98.1	0	
08:36:31	321.3	297.3	733	0.3	299	1	13111	0	0.9	0.2	-0.3	3.9	98.1	0	
08:36:32	322.2	297.5	733	0.3	299.4	1	13110	0	0.9	0.1	-0.3	3.9	98	0	
08:36:33	319.8	297.8	733	0.2	299.8	0.99	13110	0	0.9	-0.1	-0.4	3.8	97.9	0	
08:36:34	318	298	733	0.2	300.1	1	13110	0.1	0.9	-0.1	-0.4	3.8	97.9	0	
08:36:35	316.4	298.3	733	0.2	300.5	1	13109	0	0.9	0	-0.3	3.8	97.9	0	
08:36:36	315	298.5	733	0.2	300.9	1	13109	0	0.8	0	-0.3	3.8	97.8	0	
08:36:37	315	298.7	733	0.2	301.2	0.99	13109	0	0.8	0	-0.2	3.7	97.8	0	
08:36:38	318	298.9	733	0.2	301.6	0.99	13108	0	0.8	0	-0.2	3.7	97.8	0	
08:36:39	325.7	299	733	0.1	302	0.99	13108	0	0.8	0	-0.2	3.7	97.8	0	
08:36:40	332.5	299.2	733	0.1	302.4	0.99	13108	0	0.8	0	-0.2	3.7	97.7	0	
08:36:41	339.4	299.3	733	0.1	302.8	0.99	13107	0	0.7	0	-0.2	3.6	97.7	0	
08:36:42	347.8	299.4	733	0.1	303.2	0.99	13107	0	0.7	0	-0.2	3.6	97.7	0	
08:36:43	352.1	299.4	733	0	303.6	1	13107	0	0.7	0	-0.1	3.6	97.7	0	
08:36:44	354.4	299.4	733	0	304.1	1	13107	0	0.7	0	-0.1	3.5	97.7	0	
08:36:45	356.6	299.4	733	0	304.5	1	13106	0	0.7	0	-0.1	3.5	97.7	0	
